file	class	sentences	tokens	tok_vneg	tok_neg	tok_neut	tok_pos	tok_vpos	tok_vneg_macro	tok_neg_macro	tok_neut_macro	tok_pos_macro	tok_vpos_macro	sent_vneg	sent_neg	sent_neut	sent_pos	sent_vpos
depression/ashwell_e_2_b_c3w_us.txt.xml	depression	31	614	0.0016286644951140066	0.04560260586319218	0.9120521172638436	0.03745928338762215	0.003257328990228013	0.0064516129032258064	0.18064516129032263	3.6129032258064506	0.14838709677419354	0.012903225806451613	0.12903225806451613	0.5806451612903226	0.12903225806451613	0.16129032258064516	0.0
depression/asianmulder_e_1_b_1_uk.txt.xml	depression	48	725	0.002758620689655172	0.02620689655172414	0.9296551724137931	0.037241379310344824	0.004137931034482759	0.008333333333333333	0.07916666666666669	2.8083333333333336	0.1125	0.012500000000000002	0.020833333333333332	0.625	0.20833333333333334	0.14583333333333334	0.0
depression/autumn63_e_2_b_c3i_xx.txt.xml	depression	12	176	0.005681818181818182	0.022727272727272728	0.9204545454545454	0.05113636363636364	0.0	0.016666666666666666	0.06666666666666667	2.6999999999999997	0.15	0.0	0.0	0.75	0.08333333333333333	0.16666666666666666	0.0
depression/autumn_e_2_b_1_be.txt.xml	depression	23	259	0.0	0.007722007722007722	0.915057915057915	0.05791505791505792	0.019305019305019305	0.0	0.017391304347826087	2.060869565217391	0.13043478260869568	0.043478260869565216	0.0	0.08695652173913043	0.391304347826087	0.5217391304347826	0.0
depression/azmum_e_2_b_c4_uk.txt.xml	depression	33	554	0.0018050541516245488	0.03790613718411552	0.927797833935018	0.02527075812274368	0.007220216606498195	0.006060606060606061	0.12727272727272732	3.1151515151515157	0.08484848484848484	0.024242424242424242	0.09090909090909091	0.6363636363636364	0.18181818181818182	0.09090909090909091	0.0
depression/beckykitty_e_2_b_c4_uk.txt.xml	depression	11	244	0.0	0.028688524590163935	0.9262295081967213	0.040983606557377046	0.004098360655737705	0.0	0.12727272727272726	4.109090909090909	0.1818181818181818	0.018181818181818184	0.09090909090909091	0.5454545454545454	0.09090909090909091	0.2727272727272727	0.0
depression/beenbroken_e_1_b_1_UK.txt.xml	depression	12	328	0.0	0.027439024390243903	0.9237804878048781	0.039634146341463415	0.009146341463414634	0.0	0.15	5.05	0.21666666666666665	0.05000000000000001	0.08333333333333333	0.5833333333333334	0.16666666666666666	0.16666666666666666	0.0
depression/bellemort_e_2_a_c3w_us.txt.xml	depression	12	229	0.013100436681222707	0.03056768558951965	0.9213973799126638	0.034934497816593885	0.0	0.05000000000000001	0.11666666666666665	3.516666666666667	0.13333333333333333	0.0	0.16666666666666666	0.5833333333333334	0.16666666666666666	0.08333333333333333	0.0
depression/bird2E_e_2_c_1_us.txt.xml	depression	9	131	0.022900763358778626	0.04580152671755725	0.916030534351145	0.015267175572519083	0.0	0.06666666666666668	0.13333333333333333	2.6666666666666665	0.044444444444444446	0.0	0.0	0.7777777777777778	0.1111111111111111	0.1111111111111111	0.0
depression/bishopcircle_e_2_b_c3m_xx.txt.xml	depression	21	379	0.010554089709762533	0.018469656992084433	0.9261213720316622	0.044854881266490766	0.0	0.0380952380952381	0.06666666666666667	3.3428571428571425	0.1619047619047619	0.0	0.047619047619047616	0.7619047619047619	0.14285714285714285	0.047619047619047616	0.0
depression/blueocean7_e_2_b_c3r_xx.txt.xml	depression	17	312	0.0	0.028846153846153848	0.9166666666666666	0.05448717948717949	0.0	0.0	0.10588235294117646	3.364705882352941	0.20000000000000004	0.0	0.0	0.5294117647058824	0.4117647058823529	0.058823529411764705	0.0
depression/bluest_e_2_a_c3m_xx.txt.xml	depression	14	285	0.0035087719298245615	0.0456140350877193	0.9192982456140351	0.028070175438596492	0.0035087719298245615	0.014285714285714287	0.18571428571428572	3.7428571428571424	0.11428571428571428	0.014285714285714287	0.0	0.7142857142857143	0.21428571428571427	0.07142857142857142	0.0
depression/blugh_e_2_b_1_xx.txt.xml	depression	41	806	0.0	0.05334987593052109	0.8895781637717122	0.034739454094292806	0.022332506203473945	0.0	0.20975609756097566	3.4975609756097548	0.13658536585365857	0.0878048780487805	0.07317073170731707	0.7317073170731707	0.14634146341463414	0.04878048780487805	0.0
depression/brittney_e_2_a_c2_xx.txt.xml	depression	67	772	0.012953367875647668	0.038860103626943004	0.883419689119171	0.050518134715025906	0.014248704663212436	0.029850746268656716	0.08955223880597019	2.035820895522388	0.11641791044776122	0.03283582089552239	0.014925373134328358	0.4626865671641791	0.43283582089552236	0.07462686567164178	0.014925373134328358
depression/broken_e_2_a_1_au.txt.xml	depression	14	485	0.006185567010309278	0.032989690721649485	0.8927835051546392	0.05979381443298969	0.008247422680412371	0.042857142857142864	0.2285714285714286	6.185714285714286	0.4142857142857143	0.05714285714285715	0.07142857142857142	0.7142857142857143	0.14285714285714285	0.07142857142857142	0.0
depression/brokenheartedangel_e_2_a_xx.txt.xml	depression	11	297	0.0	0.030303030303030304	0.9090909090909091	0.04713804713804714	0.013468013468013467	0.0	0.1636363636363636	4.909090909090907	0.2545454545454546	0.07272727272727274	0.09090909090909091	0.45454545454545453	0.18181818181818182	0.2727272727272727	0.0
depression/bubble83_e_2_a_c4_uk.txt.xml	depression	58	1250	0.0032	0.0328	0.9176	0.0392	0.0072	0.013793103448275864	0.14137931034482765	3.9551724137931035	0.16896551724137931	0.031034482758620686	0.05172413793103448	0.7068965517241379	0.10344827586206896	0.13793103448275862	0.0
depression/bug_e_2_b_1_us.txt.xml	depression	11	138	0.0	0.050724637681159424	0.9130434782608695	0.014492753623188406	0.021739130434782608	0.0	0.12727272727272726	2.290909090909091	0.03636363636363637	0.05454545454545456	0.0	0.7272727272727273	0.18181818181818182	0.09090909090909091	0.0
depression/butterfly721_e_2_b_1_xx.txt.xml	depression	7	116	0.0	0.008620689655172414	0.9741379310344828	0.008620689655172414	0.008620689655172414	0.0	0.028571428571428574	3.2285714285714286	0.028571428571428574	0.028571428571428574	0.0	0.5714285714285714	0.2857142857142857	0.14285714285714285	0.0
depression/cakemix_e_2_b_1_us.txt.xml	depression	23	402	0.0	0.03233830845771144	0.917910447761194	0.04477611940298507	0.004975124378109453	0.0	0.11304347826086956	3.2086956521739127	0.15652173913043482	0.017391304347826087	0.0	0.5217391304347826	0.30434782608695654	0.17391304347826086	0.0
depression/Carla_e_2_b_1_ph.txt.xml	depression	23	248	0.012096774193548387	0.05241935483870968	0.8830645161290323	0.04838709677419355	0.004032258064516129	0.026086956521739136	0.11304347826086956	1.904347826086957	0.10434782608695652	0.008695652173913044	0.043478260869565216	0.4782608695652174	0.34782608695652173	0.13043478260869565	0.0
depression/carolyn_e_2_a_1_au.txt.xml	depression	11	170	0.0	0.029411764705882353	0.9117647058823529	0.047058823529411764	0.011764705882352941	0.0	0.09090909090909091	2.818181818181819	0.14545454545454545	0.03636363636363637	0.09090909090909091	0.45454545454545453	0.18181818181818182	0.2727272727272727	0.0
depression/cataclyzm_e_1_b_c3d_uk.txt.xml	depression	30	536	0.0	0.033582089552238806	0.9216417910447762	0.041044776119402986	0.0037313432835820895	0.0	0.12000000000000002	3.2933333333333326	0.14666666666666667	0.013333333333333334	0.0	0.5333333333333333	0.26666666666666666	0.2	0.0
depression/cathy1966august_e_2_b_c3i_xx.txt.xml	depression	21	264	0.0	0.030303030303030304	0.928030303030303	0.03787878787878788	0.003787878787878788	0.0	0.07619047619047618	2.3333333333333335	0.09523809523809523	0.009523809523809525	0.0	0.5238095238095238	0.2857142857142857	0.19047619047619047	0.0
depression/cedar57_e_2_b_c3f_xx.txt.xml	depression	10	168	0.005952380952380952	0.041666666666666664	0.8869047619047619	0.05357142857142857	0.011904761904761904	0.02	0.13999999999999999	2.9800000000000004	0.18	0.04	0.0	1.0	0.0	0.0	0.0
depression/chaku_e_2_a_1_xx.txt.xml	depression	20	529	0.003780718336483932	0.026465028355387523	0.9281663516068053	0.03780718336483932	0.003780718336483932	0.02	0.14	4.909999999999999	0.2	0.02	0.15	0.55	0.05	0.25	0.0
depression/chalieburd_e_1_a_1_xx.txt.xml	depression	26	833	0.0024009603841536613	0.028811524609843937	0.9267707082833133	0.03361344537815126	0.008403361344537815	0.015384615384615385	0.18461538461538468	5.938461538461539	0.21538461538461537	0.05384615384615384	0.07692307692307693	0.8461538461538461	0.0	0.07692307692307693	0.0
depression/charliemeadows_e_1_b_1_us.txt.xml	depression	7	168	0.0	0.02976190476190476	0.9464285714285714	0.017857142857142856	0.005952380952380952	0.0	0.14285714285714285	4.542857142857143	0.08571428571428573	0.028571428571428574	0.0	0.5714285714285714	0.42857142857142855	0.0	0.0
depression/chewbucka2_e_2_b_1_us.txt.xml	depression	19	304	0.006578947368421052	0.046052631578947366	0.8980263157894737	0.03618421052631579	0.013157894736842105	0.021052631578947368	0.14736842105263162	2.8736842105263163	0.11578947368421051	0.042105263157894736	0.0	0.7368421052631579	0.15789473684210525	0.10526315789473684	0.0
depression/chickpea_e_2_a_c4_xx.txt.xml	depression	20	455	0.006593406593406593	0.03076923076923077	0.9230769230769231	0.02857142857142857	0.01098901098901099	0.030000000000000006	0.14000000000000004	4.2	0.13	0.05	0.2	0.7	0.1	0.0	0.0
depression/chitownchix_e_2_c_c4_xx.txt.xml	depression	20	419	0.00954653937947494	0.04295942720763723	0.9116945107398569	0.031026252983293555	0.00477326968973747	0.04	0.18	3.8200000000000003	0.12999999999999998	0.02	0.2	0.5	0.3	0.0	0.0
depression/chrisnufc1892_e_2_c_1_xx.txt.xml	depression	18	269	0.0	0.011152416356877323	0.9553903345724907	0.026022304832713755	0.007434944237918215	0.0	0.03333333333333334	2.855555555555555	0.07777777777777778	0.022222222222222223	0.0	0.6111111111111112	0.2777777777777778	0.1111111111111111	0.0
depression/clayjrjr2_e_1_a_1_xx.txt.xml	depression	23	366	0.0	0.02459016393442623	0.9480874316939891	0.02185792349726776	0.00546448087431694	0.0	0.0782608695652174	3.0173913043478255	0.06956521739130435	0.017391304347826087	0.0	0.5217391304347826	0.43478260869565216	0.043478260869565216	0.0
depression/cmonbrake_e_2_a_c3i_xx.txt.xml	depression	27	602	0.0	0.026578073089700997	0.9285714285714286	0.03986710963455149	0.0049833887043189366	0.0	0.11851851851851854	4.140740740740741	0.17777777777777784	0.022222222222222227	0.0	0.7037037037037037	0.14814814814814814	0.14814814814814814	0.0
depression/codirose_e_2_c_c3d_us.txt.xml	depression	17	230	0.013043478260869565	0.030434782608695653	0.8869565217391304	0.05217391304347826	0.017391304347826087	0.03529411764705883	0.08235294117647059	2.4	0.1411764705882353	0.047058823529411764	0.058823529411764705	0.7058823529411765	0.17647058823529413	0.058823529411764705	0.0
depression/coffeemom123_e_2_b_c3i_us.txt.xml	depression	10	213	0.004694835680751174	0.03286384976525822	0.9061032863849765	0.046948356807511735	0.009389671361502348	0.02	0.13999999999999999	3.8600000000000003	0.2	0.04	0.0	0.6	0.2	0.2	0.0
depression/comebackkid_e_2_c_1_us.txt.xml	depression	32	426	0.007042253521126761	0.03755868544600939	0.9061032863849765	0.04460093896713615	0.004694835680751174	0.018750000000000003	0.1	2.4125	0.11875000000000002	0.0125	0.03125	0.5625	0.1875	0.21875	0.0
depression/comfusedcarla_e_2_b_c4_us.txt.xml	depression	7	298	0.003355704697986577	0.053691275167785234	0.889261744966443	0.053691275167785234	0.0	0.028571428571428574	0.4571428571428572	7.571428571428571	0.4571428571428572	0.0	0.14285714285714285	0.8571428571428571	0.0	0.0	0.0
depression/countrychick4_e_2_a_c3s_ca.txt.xml	depression	12	216	0.0	0.041666666666666664	0.8981481481481481	0.06018518518518518	0.0	0.0	0.15	3.233333333333334	0.21666666666666667	0.0	0.08333333333333333	0.5	0.25	0.16666666666666666	0.0
depression/crawlinahole_e_2_b_c3r_us.txt.xml	depression	9	173	0.005780346820809248	0.017341040462427744	0.9364161849710982	0.04046242774566474	0.0	0.022222222222222223	0.06666666666666668	3.5999999999999996	0.15555555555555556	0.0	0.0	0.7777777777777778	0.2222222222222222	0.0	0.0
depression/crazyinarkansas_e_2_b_c3i_us.txt.xml	depression	14	315	0.0031746031746031746	0.022222222222222223	0.9206349206349206	0.05396825396825397	0.0	0.014285714285714287	0.09999999999999999	4.142857142857143	0.24285714285714288	0.0	0.07142857142857142	0.8571428571428571	0.0	0.07142857142857142	0.0
depression/crimsonK_e_2_a_c3g_us.txt.xml	depression	9	165	0.0	0.04242424242424243	0.9333333333333333	0.024242424242424242	0.0	0.0	0.15555555555555556	3.422222222222222	0.08888888888888889	0.0	0.0	1.0	0.0	0.0	0.0
depression/CSrockwell_e_1_a_1_au.txt.xml	depression	23	363	0.0027548209366391185	0.030303030303030304	0.9393939393939394	0.027548209366391185	0.0	0.008695652173913044	0.09565217391304348	2.9652173913043485	0.08695652173913042	0.0	0.0	0.7391304347826086	0.21739130434782608	0.0	0.043478260869565216
depression/cymbele_e_2_b_c3r_xx.txt.xml	depression	14	346	0.005780346820809248	0.04046242774566474	0.9335260115606936	0.02023121387283237	0.0	0.028571428571428574	0.2	4.614285714285714	0.1	0.0	0.14285714285714285	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.0
depression/cyrus_e_1_a_1_us.txt.xml	depression	8	295	0.0	0.03389830508474576	0.9423728813559322	0.020338983050847456	0.003389830508474576	0.0	0.24999999999999997	6.95	0.15	0.025	0.125	0.75	0.125	0.0	0.0
depression/d1zzyw1zzy_e_2_b_1_uk.txt.xml	depression	21	465	0.004301075268817204	0.04086021505376344	0.9118279569892473	0.043010752688172046	0.0	0.01904761904761905	0.18095238095238098	4.038095238095237	0.19047619047619052	0.0	0.047619047619047616	0.7619047619047619	0.047619047619047616	0.14285714285714285	0.0
depression/dad_e_1_c_1_xx.txt.xml	depression	33	585	0.0017094017094017094	0.023931623931623933	0.935042735042735	0.035897435897435895	0.003418803418803419	0.006060606060606061	0.08484848484848484	3.3151515151515154	0.12727272727272732	0.012121212121212121	0.06060606060606061	0.696969696969697	0.21212121212121213	0.030303030303030304	0.0
depression/dak246_e_1_a_1_xx.txt.xml	depression	25	467	0.0021413276231263384	0.03640256959314775	0.9122055674518201	0.047109207708779445	0.0021413276231263384	0.008	0.136	3.407999999999999	0.17600000000000005	0.008	0.0	0.76	0.08	0.16	0.0
depression/danamitch_e_2_b_c3f_xx.txt.xml	depression	11	220	0.0	0.05	0.9136363636363637	0.031818181818181815	0.004545454545454545	0.0	0.2	3.6545454545454543	0.1272727272727273	0.018181818181818184	0.18181818181818182	0.6363636363636364	0.09090909090909091	0.09090909090909091	0.0
depression/dan_e_1_b_1_us.txt.xml	depression	21	444	0.0045045045045045045	0.024774774774774775	0.9009009009009009	0.05405405405405406	0.015765765765765764	0.01904761904761905	0.10476190476190475	3.8095238095238093	0.22857142857142856	0.06666666666666667	0.0	0.5714285714285714	0.09523809523809523	0.19047619047619047	0.14285714285714285
depression/darkembers_e_2_b_1_xx.txt.xml	depression	9	237	0.0	0.02531645569620253	0.9282700421940928	0.046413502109704644	0.0	0.0	0.13333333333333336	4.888888888888889	0.24444444444444446	0.0	0.0	0.7777777777777778	0.2222222222222222	0.0	0.0
depression/daughter001_e_2_a_c3w_ca.txt.xml	depression	10	192	0.005208333333333333	0.036458333333333336	0.9114583333333334	0.036458333333333336	0.010416666666666666	0.02	0.13999999999999999	3.500000000000001	0.13999999999999999	0.04	0.2	0.4	0.4	0.0	0.0
depression/davika_e_2_b_c3i_xx.txt.xml	depression	11	204	0.0	0.00980392156862745	0.9411764705882353	0.04411764705882353	0.004901960784313725	0.0	0.03636363636363637	3.4909090909090916	0.1636363636363636	0.018181818181818184	0.0	0.6363636363636364	0.09090909090909091	0.2727272727272727	0.0
depression/dawgdean_e_1_b_1_us.txt.xml	depression	38	604	0.0	0.03145695364238411	0.902317880794702	0.04966887417218543	0.016556291390728478	0.0	0.10000000000000003	2.8684210526315788	0.1578947368421053	0.05263157894736842	0.0	0.42105263157894735	0.2631578947368421	0.2894736842105263	0.02631578947368421
depression/D_e_2_a_1_can.txt.xml	depression	14	177	0.0	0.022598870056497175	0.9152542372881356	0.04519774011299435	0.01694915254237288	0.0	0.05714285714285715	2.314285714285714	0.11428571428571428	0.042857142857142864	0.0	0.2857142857142857	0.35714285714285715	0.35714285714285715	0.0
depression/debw66_e_2_b_1_us.txt.xml	depression	12	146	0.0	0.03424657534246575	0.910958904109589	0.0547945205479452	0.0	0.0	0.08333333333333333	2.2166666666666672	0.13333333333333333	0.0	0.0	0.3333333333333333	0.5833333333333334	0.08333333333333333	0.0
depression/deedee88_e_2_b_c2_us.txt.xml	depression	13	377	0.0	0.03183023872679045	0.9098143236074271	0.04509283819628647	0.013262599469496022	0.0	0.18461538461538465	5.276923076923077	0.26153846153846155	0.07692307692307693	0.3076923076923077	0.5384615384615384	0.0	0.15384615384615385	0.0
depression/delca_e_2_ab_c1_us.txt.xml	depression	11	218	0.0	0.022935779816513763	0.9357798165137615	0.04128440366972477	0.0	0.0	0.09090909090909091	3.709090909090909	0.16363636363636364	0.0	0.0	0.5454545454545454	0.45454545454545453	0.0	0.0
depression/delmus_e_1_b_1_xx.txt.xml	depression	47	809	0.0012360939431396785	0.030902348578491966	0.927070457354759	0.034610630407911	0.006180469715698393	0.00425531914893617	0.10638297872340427	3.1914893617021276	0.1191489361702128	0.02127659574468085	0.02127659574468085	0.7021276595744681	0.1702127659574468	0.0851063829787234	0.02127659574468085
depression/depressedwife_e_2_b_c2_ca.txt.xml	depression	17	669	0.0029895366218236174	0.029895366218236172	0.9177877428998505	0.04633781763826607	0.0029895366218236174	0.023529411764705882	0.23529411764705888	7.223529411764707	0.3647058823529412	0.023529411764705882	0.0	0.7058823529411765	0.17647058823529413	0.11764705882352941	0.0
depression/destructive_e_2_a_1_xx.txt.xml	depression	22	277	0.010830324909747292	0.04693140794223827	0.8844765342960289	0.05776173285198556	0.0	0.02727272727272728	0.11818181818181817	2.227272727272727	0.14545454545454548	0.0	0.0	0.6818181818181818	0.2727272727272727	0.045454545454545456	0.0
depression/diluted_e_1_a_1_uk.txt.xml	depression	28	716	0.006983240223463687	0.027932960893854747	0.9259776536312849	0.03212290502793296	0.006983240223463687	0.03571428571428571	0.14285714285714288	4.735714285714286	0.16428571428571434	0.03571428571428571	0.07142857142857142	0.8214285714285714	0.0	0.10714285714285714	0.0
depression/disenchanted_e_2_b_c4_au.txt.xml	depression	15	352	0.002840909090909091	0.017045454545454544	0.9431818181818182	0.036931818181818184	0.0	0.013333333333333334	0.08	4.426666666666667	0.17333333333333334	0.0	0.0	0.6666666666666666	0.2	0.13333333333333333	0.0
depression/dixiehorses_e_2_a_1_us.txt.xml	depression	12	247	0.0	0.032388663967611336	0.9271255060728745	0.02834008097165992	0.012145748987854251	0.0	0.13333333333333333	3.8166666666666664	0.11666666666666665	0.05000000000000001	0.0	0.5	0.16666666666666666	0.3333333333333333	0.0
depression/dlc864_e_2_b_c1_xx.txt.xml	depression	21	425	0.0	0.047058823529411764	0.9105882352941177	0.03764705882352941	0.004705882352941176	0.0	0.19047619047619052	3.6857142857142855	0.15238095238095237	0.01904761904761905	0.09523809523809523	0.6190476190476191	0.09523809523809523	0.19047619047619047	0.0
depression/dooinit_e_1_b_1_xx.txt.xml	depression	8	177	0.005649717514124294	0.05084745762711865	0.8983050847457628	0.03389830508474576	0.011299435028248588	0.025	0.225	3.975	0.15000000000000002	0.05	0.0	0.5	0.375	0.125	0.0
depression/downinit_e_2_a_c2_us.txt.xml	depression	33	605	0.003305785123966942	0.03140495867768595	0.9322314049586777	0.02975206611570248	0.003305785123966942	0.012121212121212121	0.11515151515151519	3.4181818181818184	0.10909090909090911	0.012121212121212121	0.06060606060606061	0.6363636363636364	0.21212121212121213	0.09090909090909091	0.0
depression/draquion_e_2_ab_c3i_us.txt.xml	depression	30	430	0.002325581395348837	0.02558139534883721	0.9488372093023256	0.018604651162790697	0.004651162790697674	0.006666666666666667	0.07333333333333332	2.7199999999999993	0.05333333333333333	0.013333333333333334	0.06666666666666667	0.6666666666666666	0.16666666666666666	0.1	0.0
depression/dusty_e_2_a_c2_uk.txt.xml	depression	37	849	0.004711425206124852	0.04004711425206125	0.9057714958775029	0.04240282685512368	0.007067137809187279	0.021621621621621623	0.18378378378378388	4.156756756756756	0.19459459459459463	0.032432432432432434	0.10810810810810811	0.7567567567567568	0.10810810810810811	0.0	0.02702702702702703
depression/eliegirl2PMA_e_2_b_1_xx.txt.xml	depression	29	733	0.005457025920873124	0.021828103683492497	0.9167803547066848	0.04229195088676671	0.013642564802182811	0.027586206896551727	0.11034482758620691	4.634482758620689	0.2137931034482759	0.06896551724137931	0.06896551724137931	0.6551724137931034	0.06896551724137931	0.20689655172413793	0.0
depression/emilib_e_2_a_1_xx.txt.xml	depression	21	231	0.017316017316017316	0.047619047619047616	0.8874458874458875	0.03463203463203463	0.012987012987012988	0.0380952380952381	0.10476190476190475	1.952380952380952	0.07619047619047618	0.028571428571428574	0.047619047619047616	0.7142857142857143	0.14285714285714285	0.09523809523809523	0.0
depression/emmanne_e_2_b_c3m_ca.txt.xml	depression	14	276	0.0	0.04710144927536232	0.8985507246376812	0.03260869565217391	0.021739130434782608	0.0	0.18571428571428572	3.5428571428571423	0.12857142857142856	0.08571428571428572	0.0	0.7142857142857143	0.21428571428571427	0.07142857142857142	0.0
depression/ericts0_e_1_a_c3d_us.txt.xml	depression	18	238	0.0	0.03361344537815126	0.9285714285714286	0.03361344537815126	0.004201680672268907	0.0	0.08888888888888888	2.4555555555555557	0.08888888888888889	0.011111111111111112	0.0	0.6111111111111112	0.3333333333333333	0.05555555555555555	0.0
